Judul,Tanggal,Url,Artikel,Category
"Populasi Dunia Diprediksi Bakal Menyusut, Ilmuwan Bicara Efeknya ke Lingkungan","Jumat, 30 Agu 2024 12:02 WIB",https://health.detik.com/berita-detikhealth/d-7516290/populasi-dunia-diprediksi-bakal-menyusut-ilmuwan-bicara-efeknya-ke-lingkungan,"Secara global, para ahli memperkirakan penyusutan populasi akan mulai terjadi pasca pertumbuhan penduduk mencapai puncaknya di lebih dari 10 miliar pada 2060. Tren semacam ini dinilai sudah terjadi di negara-negara maju. Jepang, misalnya. Populasi di Negeri Sakura menurun tajam dengan kehilangan sekitar 100 orang setiap jam. Begitu pula di Eropa, Amerika, Asia Timur, angka kelahiran juga tercatat menurun. Banyak negara berpenghasilan menengah atau rendah juga disebut bakal mengalami penurunan populasi. SCROLL TO CONTINUE WITH CONTENT Selama 50 tahun, beberapa pemerhati lingkungan telah mencoba menyelamatkan lingkungan dengan memangkas pertumbuhan populasi global. Pada 1968, The Population Bomb meramalkan kelaparan besar-besaran dan menyerukan pengendalian kelahiran skala besar. Kini, dunia menghadapi kenyataan yang sangat berbeda, pertumbuhan populasi melambat tanpa pengendalian populasi. Populasi menurun memicu negara-negara kaya panik, membuat kebijakan yang sebagian besar tidak efektif untuk mendorong lebih banyak anak. Dunia Sudah 'Depopulasi'? Andrew Taylor Associate Professor Demografi di Northern Institute, Charles Darwin University menyebut di sebagian besar Eropa, Amerika Utara, dan sebagian Asia Utara, depopulasi telah berlangsung selama beberapa dekade. Angka kesuburan terus menurun selama 70 tahun terakhir dan tetap rendah, sementara harapan hidup yang lebih panjang atau jumlah lansia (di atas 80) akan berlipat ganda di wilayah-wilayah ini dalam waktu 25 tahun. Baru-baru ini, China dengan populasi terpadat di dunia, seperenam dari populasi global, juga mengalami penurunan. Pada akhir abad ini, China diproyeksikan memiliki dua pertiga lebih sedikit penduduk daripada 1,4 miliar saat ini. ""Penurunan yang tiba-tiba disebabkan oleh kebijakan satu anak. Kebijakan ini berakhir pada 2016, terlalu terlambat untuk mencegah penurunan tersebut. Jepang pernah menjadi negara terpadat ke-11 di dunia, tetapi diperkirakan akan berkurang setengahnya sebelum akhir abad ini,"" terang dia, dikutip dari CNA. Apa yang terjadi dikenal sebagai transisi demografi. Ketika negara-negara beralih dari negara yang sebagian besar pedesaan dan agraris menjadi ekonomi berbasis industri dan jasa, tingkat kelahiran menurun tajam. Ketika angka kelahiran rendah dan angka kematian rendah digabungkan, populasi mulai menurun. Mungkinkah Baik untuk Lingkungan? ""Lebih sedikit dari kita berarti penangguhan hukuman bagi alam, bukan? Tidak. Tidak sesederhana itu,"" sebut Supriya Mathew, peneliti pascadoktoral dalam perubahan iklim dan kesehatan di Charles Darwin University. Misalnya, jumlah energi per kapita yang seseorang gunakan mencapai puncaknya antara usia 35 dan 55 tahun, turun, lalu naik lagi mulai usia 70 tahun ke atas, karena orang lebih tua cenderung lebih lama tinggal di dalam rumah dan tinggal sendiri di rumah lebih besar. Pertumbuhan populasi yang luar biasa pada abad ini dapat mengimbangi penurunan akibat penurunan populasi. ""Lalu, ada kesenjangan besar dalam penggunaan sumber daya. Jika Anda tinggal di Amerika Serikat atau Australia, jejak karbon Anda hampir dua kali lipat dari rekan Anda di China, penghasil emisi terbesar secara keseluruhan,"" tutur Mathew. ",Health
"Menkes Bakal Terapkan Nutrigrade Ala Singapura, Termasuk di Menu Restoran","Jumat, 30 Agu 2024 10:00 WIB",https://health.detik.com/berita-detikhealth/d-7516041/menkes-bakal-terapkan-nutrigrade-ala-singapura-termasuk-di-menu-restoran,"Menteri Kesehatan Budi Gunadi Sadikin mengatakan Kementerian Kesehatan (Kemenkes) akan segera mengeluarkan aturan baru terkait labeling makanan. Ia menuturkan penerapan label ini akan mengadopsi 'NutriGrade' Singapura. Selain meliputi makanan kemasan, labeling juga dilakukan untuk menu-menu di restoran. Hal ini menjadi salah satu langkah agar masyarakat lebih sadar terkait konsumsi gula, garam, dan lemak harian. ""Indonesia pengin lebih maju. Makanan siap saji nanti juga ada (label) di restoran seperti itu. Jadi sekarang kita mau pasang itu nutrigrade-nya A B C D,"" ujar Menkes ketika ditemui awak media di Kantor DPR-RI, Kamis (29/8/2024). SCROLL TO CONTINUE WITH CONTENT ""Kalau di Singapura contohnya kan yang kemasan. Kita kemasan dan siap saji, tapi mungkin siap sajinya yang restoran dulu yang ada menunya,"" sambungnya. Menkes mengatakan penerapan NutriGrade nantinya bisa menjadi bahan 'promosi' untuk produk makanan atau minuman kemasan. Ia menilai, ini adalah salah satu cara agar produsen makanan dan minuman 'bersaing' untuk menghadirkan hidangan lebih sehat. Walhasil, konsumen juga yang nantinya akan diuntungkan. ""Misalnya minuman less sugar atau zero sugar, pasti mereka akan cepat-cepat pasang untuk menunjukkan, mempromosikan mereka,"" katanya. Menkes menuturkan aturan ini rencananya akan mulai diluncurkan dalam waktu dua pekan ke depan. Aturan akan dilaksanakan secara bertahap dan harapannya bisa langsung diberlakukan secara menyeluruh di Indonesia. ""Itu kita inginnya menyeluruh secara nasional,"" tandasnya. ",Health
"Istri Ridwan Kamil Positif COVID-19 Dirawat di RS, Wanti-wanti soal Gejala","Jumat, 30 Agu 2024 09:38 WIB",https://health.detik.com/berita-detikhealth/d-7516018/istri-ridwan-kamil-positif-covid-19-dirawat-di-rs-wanti-wanti-soal-gejala,"Istri eks Gubernur Jawa Barat Ridwan Kamil, Atalia Praratya, mengumumkan dirinya positif COVID-19. Meski tidak merinci pasti kondisi gejala yang dialami, ia berpesan pada masyarakat yang mengeluhkan sejumlah keluhan termasuk pilek dan batuk. ""Bagi yang sedang sakit apapun (batuk, demam, influenza like illness (flu) dan lain-lain, gunakanlah masker dan tetap jaga jarak, supaya tidak menularkan ke orang lain,"" pesan dia dalam postingan akun Instagramnya, Jumat (30/8/2024). [Gambas:Instagram] SCROLL TO CONTINUE WITH CONTENT Atalia bersyukur sejauh ini suami disebutnya tidak ikut tertular COVID-19. ""Masya Allah, padahal sampai pagi kami sedekat itu, tapi hanya saya yang positif,"" lanjut Atalia. Dirinya juga berpesan agar tidak lupa menjaga imunitas tubuh dengan mengonsumsi makanan sehat, olahraga, hingga rajin mencuci tangan. ""Dan jangan lupa be happy. Semoga sehat-sehat semua,"" tandasnya. Penularan COVID-19 Sebagai gambaran, COVID-19 umumnya menular melalui droplet atau percikan air liur saat melakukan kontak dekat. Bila kontak dengan orang positif COVID-19, disarankan untuk melakukan isolasi mandiri saat mengeluhkan gejala. Gejala COVID-19 bisa saja baru muncul lima hari setelah pertama kali terpapar, mengingat masa inkubasi berada di rentang satu hingga 14 hari. Karenanya, saat menyadari kontak dengan orang positif COVID-19, disarankan untuk segera melakukan tes dan tetap memakai masker bila hasilnya negatif dan nihil gejala, hingga lebih dari dua pekan.  ",Health
Menkes Tanggapi Tingginya Temuan Kasus Gagal Ginjal Anak di Indonesia,"Jumat, 30 Agu 2024 09:01 WIB",https://health.detik.com/berita-detikhealth/d-7515976/menkes-tanggapi-tingginya-temuan-kasus-gagal-ginjal-anak-di-indonesia,"Menteri Kesehatan Budi Gunadi Sadikin merespons temuan lonjakan kasus gagal ginjal anak yang sempat viral beberapa waktu lalu. Ia mengatakan kasus gagal ginjal anak di Indonesia sudah ada sejak lama, namun baru terdeteksi pada masa kini. Hal ini dikarenakan telah meningkatnya skrining tes yang dilakukan di masyarakat, sehingga sejumlah penyakit pun terdeteksi termasuk gagal ginjal pada anak. ""Skrining kita sudah meningkat lebih sampai 40 juta orang kita lakukan skrining dalam 6 bulan terakhir. Akibatnya keliatan semua penyakitnya apa. Itu yang menyebabkan IDAI merasa khawatir begitu melihat prevalensi diabetes itu tinggi sekali,"" ucap Menkes saat Rapat Kerja Bersama Komisi IX DPR RI, Kamis (29/8/2024). SCROLL TO CONTINUE WITH CONTENT Menkes menyebut diabetes menjadi penyebab utama dari kasus gagal ginjal anak di RI meningkat. Saat ini pihaknya tengah menyiapkan tatalaksana dari hasil skrining diabetes pada anak. ""Memang dari sisi insidennya tidak naik secara signifikan, tetapi dari sisi risk faktornya naik secara signifikan karena memang di-skrining lebih banyak,"" katanya lagi. ",Health
Penelitian BBKFK Kemenperin Buktikan Galon Polikarbonat Aman Digunakan,"Jumat, 30 Agu 2024 08:41 WIB",https://health.detik.com/berita-detikhealth/d-7515959/penelitian-bbkfk-kemenperin-buktikan-galon-polikarbonat-aman-digunakan,"Kementerian Perindustrian (Kemenperin) membuktikan migrasi Bisfenol-A (BPA) dari galon polikarbonat berbagai merek yang diteliti masih jauh di bawah ambang batas aman yang ditetapkan Badan Pengawas Obat dan Makanan (BPOM). Artinya, galon-galon tersebut masih aman untuk digunakan sebagai kemasan air minum. Sebelumnya penelitian sudah dilakukan Kelompok Studi Polimer Institut Teknologi Bandung (ITB), Balai Besar Kimia, Farmasi, dan Kemasan (BBKFK). Manajer Teknis BBKFK Kemenperin Roni Kristiono menuturkan BBKFK baru-baru ini telah melakukan penelitian terhadap migrasi BPA galon Polikarbonat berbagai merek. SCROLL TO CONTINUE WITH CONTENT ""Sampai bulan ini kita ada 8 perusahaan yang mengajukan uji migrasi BPA dari galon Polikarbonat,"" tuturnya dalam keterangan tertulis, Jumat (30/8/2024). Dari hasil penelitian yang dilakukan, dia mengungkapkan hasil migrasi BPA dari galon-galon Polikarbonat itu tidak ada yang melebihi ambang batas aman yang ditetapkan BPOM sebesar 0,6 bpj. ""Kalau yang masuk ke kita, nilainya itu masih dalam batas ambang semua. Kita juga uji tiga kali setiap 10 hari, tetap masih di bawah batas ambangnya,"" paparnya. Menurutnya, alat deteksi untuk membaca migrasi BPA dari galon Polikarbonat di BBFKK ini memiliki keterbatasan. Limit deteksi baca alatnya hanya sampai 0,012 bpj saja. ""Nah, rata-rata migrasi BPA dari galon-galon Polikarbonat yang kita teliti itu masih jauh di bawah angka 0,012 bpj sehingga tidak bisa terbaca. Tapi juga ada yang 0,1 bpj. Tapi, semua masih di bawah batas ambang aman yang ditetapkan BPOM,"" katanya. Sebelumnya, Kepala Laboratorium Teknologi Polimer dan Membran Institut Teknologi Bandung (ITB) Akhmad Zainal Abidin menyatakan hasil penelitian terbaru terhadap air minum dalam kemasan (AMDK) galon berbahan polikarbonat tidak menunjukkan adanya kandungan zat berbahaya Bisfenol-A (BPA). Kelompok Studi Polimer Institut Teknologi Bandung (ITB), tambahnya, melakukan penelitian yang menguji keamanan dan kualitas air minum dalam kemasan galon berbahan Polikarbonat (PC) dari berbagai merek ternama di Provinsi Jawa Barat. Dikatakannya, studi tersebut berfokus untuk mendeteksi peluruhan atau migrasi BPA dari kemasan galon berbahan Polikarbonat ke dalam air minum terhadap empat sampel dari merek AMDK terpopuler. ""Dari penelitian yang kami lakukan, kami tidak mendeteksi (non-detected/ND) BPA di semua sampel AMDK yang diuji,"" jelasnya. Artinya, menurut dia, kadar BPA masih sangat aman, berada jauh di bawah ambang batas yang ditetapkan otoritas keamanan pangan nasional dan internasional, seperti Standar Nasional Indonesia (SNI), Badan Pengawas Obat dan Makanan (BPOM) dan Organisasi Kesehatan Dunia (WHO). ""Penelitian ini menunjukkan semua sampel air minum yang diuji terbukti aman untuk dikonsumsi masyarakat dan telah sesuai dengan standar serta regulasi yang ditetapkan oleh pemerintah dan juga standar internasional,"" ucapnya. Zainal memaparkan penelitian yang dilakukan merupakan bagian dari upaya mengedukasi masyarakat mengenai kualitas dan keamanan AMDK yang berbasis pada serangkaian uji ilmiah yang ketat, terpercaya, dan independen. Penelitian tersebut mengikuti metode uji baku keamanan dan kualitas air minum nasional dan internasional, baik standar dari BPOM, SNI, Peraturan Menteri Kesehatan (Permenkes), maupun American Public Health Association (APHA), dengan menggunakan detail analisis kimia dari Association of Official Analytical Chemist International (AOAC). Zainal pun menambahkan, penelitian dilakukan menggunakan alat ukur canggih yaitu High Performance Liquid Chromatography (HPLC) yang terkenal akan ketepatan akurasinya, dengan nilai Limit of Detection (LoD) sebesar 0,0099 microgram per liter (mcg/L). Sedangkan, menurut Peraturan BPOM Nomor 20 Tahun 2019, ambang batas maksimum migrasi BPA dalam wadah penyimpanan adalah 600 mikrogram per liter (0,6 ppm).  ",Health
"Vaksin Mpox Gratis Tidak untuk Umum, Berapa Harganya kalau Bayar Sendiri?","Jumat, 30 Agu 2024 08:01 WIB",https://health.detik.com/berita-detikhealth/d-7515778/vaksin-mpox-gratis-tidak-untuk-umum-berapa-harganya-kalau-bayar-sendiri,"Kementerian Kesehatan RI akan memberikan vaksinasi Mpox atau cacar monyet secara gratis bagi kelompok berisiko tinggi. Pemilihan kelompok ini berdasarkan rekomendasi dari Organisasi Kesehatan Dunia (WHO). Direktur Pengelolaan Imunisasi Kementerian Kesehatan (Kemenkes) RI dr Prima Yosephine mengatakan pemberian vaksinasi Mpox di Indonesia bertujuan untuk mencegah munculnya gejala atau meminimalkan keparahan penyakit. Adapun salah satu kriteria penerima vaksin adalah individu yang pernah kontak dengan pengidap Mpox (vaksinasi post exposure). SCROLL TO CONTINUE WITH CONTENT ""Namun orang yang pernah kontak ini belum tentu terinfeksi. Jadi imunisasi Mpox masih bersifat pencegahan. Sedangkan bagi pasien yang sudah terinfeksi akan diberikan pengobatan yang sesuai,"" ucap dr Prima dalam keterangan resmi. Di luar kelompok berisiko, apakah masyarakat umum bisa mendapatkan vaksin tersebut? Pelaksana Tugas (Plt) Kepala Biro Komunikasi dan Pelayanan Publik Kemenkes RI dr Siti Nadia Tarmizi mengatakan masyarakat umum bisa mendapat vaksin Mpox secara mandiri atau berbayar. Meski begitu, sampai saat ini vaksin tersebut masih terbatas dan diprioritaskan untuk kelompok berisiko tinggi. ""Kalau yang program pemerintah hanya untuk kelompok berisiko. Kalau untuk masyarakat umum, ini vaksinasi pilihan atau mandiri,"" ucapnya saat dihubungi detikcom, Kamis (29/8/2024). dr Nadia juga belum bisa memastikan secara pasti harga vaksinasi Mpox. Menurutnya, harga vaksinasi Mpox di Indonesia kemungkinan akan dibanderol lebih dari Rp 3 juta. ""Belum tahu ya, tapi harga vaksinasinya antara Rp 3,3 juta sampai dengan Rp 3,5 juta kalau mandiri,"" lanjutnya lagi. NEXT: Kriteria Penerima Vaksin Gratis Mpox ",Health
"Geramnya Menkes, Segamblang Itu Bullying di PPDS Masih Ditutup-tutupi","Jumat, 30 Agu 2024 07:00 WIB",https://health.detik.com/berita-detikhealth/d-7515766/geramnya-menkes-segamblang-itu-bullying-di-ppds-masih-ditutup-tutupi,"Menteri Kesehatan Budi Gunadi Sadikin menyayangkan masih ada saja upaya menutup-nutupi kasus bullying, padahal sudah memakan 'korban'. Hasil investigasi Kementerian Kesehatan (Kemenkes RI) menunjukkan adanya perundungan di balik kematian dr 'ARL' saat menjalani masa residensi di prodi anestesi Fakultas Kedokteran Universitas Diponegoro (FK Undip). ""Sudah meninggal masih ditutup-tutupi, aduh jangan deh, ayahnya juga sakit gara-gara dia mengetahui anaknya meninggal,"" ungkapnya saat ditemui di Komisi IX DPR RI, Kamis (29/8/2024). Ayah 'dr ARL' kemudian meninggal dunia pada Selasa dini hari (27/8) di RS Cipto Mangunkusumo (RSCM) setelah kurang lebih sepekan menjalani perawatan. Menkes sempat bertakziah ke rumah korban di Tegal dan juga menemukan bukti rekaman keluhan anak saat menjalani PPDS. SCROLL TO CONTINUE WITH CONTENT ""Saya juga melihat rekaman di mana anaknya mengeluh sampai nangis, dan memang kasian sekali karena beliau saya paham lah sebagai orangtua pasti stres seperti itu kehilangan anak tercintanya, aku rasa ini udah saatnya berhenti,"" lanjut dia.  Hasil investigasi tersebut juga sudah diserahkan kepolisian. Rencananya gelar perkara akan dilakukan Jumat (30/8). Pelaku bullying dipastikan Menkes mendapatkan sanksi tegas. Tidak diperkenankan berpraktik di lingkup RS vertikal. ""Kalau itu masih terjadi, tidak boleh praktik di RS vertikal, silakan praktik di RS lain,"" pungkas dia. Simak Video 'Menkes Sayangkan Masih Ada Pihak yang Menyangkal Kasus Perundungan PPDS':  [Gambas:Video 20detik]  ",Health
"4 Minuman Pengganti Kopi di Pagi Hari untuk Tingkatkan Fokus, Bikin Mata Melek","Jumat, 30 Agu 2024 05:00 WIB",https://health.detik.com/berita-detikhealth/d-7515351/4-minuman-pengganti-kopi-di-pagi-hari-untuk-tingkatkan-fokus-bikin-mata-melek,"Kopi menjadi pilihan banyak orang untuk dikonsumsi secara rutin di pagi hari. Hal ini karena adanya kandungan kafein yang dapat mengusir rasa kantuk dan membuat badan terasa segar. Akan tetapi, ada sejumlah orang dengan kondisi tertentu yang tak bisa mengonsumsi kopi secara rutin di pagi hari. Minum kopi justru dapat memperburuk kondisi orang tersebut, misalnya pengidap GERD. Di sisi lain, mereka juga ingin merasakan efek badan segar dan rasa kantuk hilang setelah mengonsumsi sesuatu. Lantas, minuman apa saja yang bikin fokus selain kopi? SCROLL TO CONTINUE WITH CONTENT Dikutip dari Healthline dan Times of India, berikut adalah sederet minuman yang bisa menjadi alternatif kopi. Minuman ini dikenal rendah kalori. Selain dapat menghilangkan rasa kantuk, cuka apel juga dapat membantu dalam proses penurunan berat badan. Cuka apel memiliki kandungan asam asetat yang bagus untuk pengidap diabetes, karena dapat membantu menurunkan kadar gula. Minuman ini sangat populer di Jepang. Teh matcha juga mengandung kafein tetapi tidak sebanyak kopi. Kandungan inilah yang mampu mengusir rasa kantuk dan membuat badan terasa segar. Teh matcha dibuat dengan mencampurkan 1-2 sdt bubuk matcha ke dalam air panas mendidih lalu diaduk rata. Kombucha dibuat dengan fermentasi teh hitam dengan bakteri, ragi, dan gula. Proses fermentasi menciptakan koloni simbiosis bakteri dan ragi yang biasa disebut SCOBY. Setelah fermentasi, kombucha mengandung probiotik, asam asetat, dan antioksidan yang semuanya memiliki manfaat kesehatan. Teh chai adalah jenis teh hitam yang dicampur dengan bumbu dan rempah yang kuat. Meskipun mengandung lebih sedikit kafein (48 mg) dibandingkan kopi, penelitian menunjukkan bahwa teh hitam masih dapat meningkatkan kewaspadaan mental. Teh hitam dan teh hijau sama-sama dibuat dari tanaman Camellia sinensis, namun teh hitam mengalami proses fermentasi, yang mengubah susunan kimianya. Kedua jenis ini tampaknya memiliki sifat antioksidan yang kuat. ",Health
"4 Tanda Seseorang Harus Kurangi Minum Kopi, Susah Tidur hingga Gelisah","Kamis, 29 Agu 2024 21:00 WIB",https://health.detik.com/berita-detikhealth/d-7515401/4-tanda-seseorang-harus-kurangi-minum-kopi-susah-tidur-hingga-gelisah,"Bagi sebagian orang, minum kopi sudah menjadi rutinitas yang tidak bisa dihilangkan. Bahkan, tak jarang seseorang menenggak tiga hingga lima cangkir kopi sehari untuk menambah energi dan meningkatkan konsentrasi saat beraktivitas. Memang, kopi memiliki sejumlah manfaat positif. Namun jika dikonsumsi secara berlebihan, kopi justru bisa menimbulkan efek negatif pada tubuh. Salah satu penyebab utamanya adalah kafein yang terkandung dalam kopi. Dikutip dari Healthline, konsumsi kafein yang berlebihan dapat memicu beragam masalah kesehatan, seperti ansietas, gemetar, jantung berdebar, sakit kepala, hingga peningkatan tekanan darah pada sebagian orang. SCROLL TO CONTINUE WITH CONTENT Asupan kafein harian yang disarankan adalah 400 miligram, atau sekitar tiga hingga lima cangkir kopi. Namun perlu diketahui, setiap orang memiliki respons yang berbeda-beda terhadap kafein. Beberapa orang bisa minum 6-7 gelas kopi tanpa merasakan efek samping. Sementara, ada orang yang sudah merasakan gejala hanya dengan minum 1-2 gelas saja. Lantas, apa saja tanda seseorang harus stop dulu minum kopi? Dikutip dari Eat This, berikut tanda-tanda yang perlu diperhatikan. Kafein dapat merangsang produksi kortisol di dalam tubuh. Kortisol adalah hormon yang mengatur energi serta respons tubuh terhadap stres. Karenanya, konsumsi kopi berkafein secara berlebihan dapat meningkatkan risiko seseorang mengalami stres. Nutrisionis Annamaria Louloudis, MS, RDN mengatakan kondisi ini dapat ditandai oleh gejala kecemasan, gelisah, dan jantung berdebar. ""Orang-orang yang sudah hidup dengan gangguan kecemasan sangat sensitif terhadap efek negatif kafein ini,"" ujarnya. Kopi memiliki kandungan kafein yang tinggi, terutama jika dibandingkan teh atau energy drink. Louloudis mengatakan tingginya kadar kafein dalam kopi dapat membuat efek senyawa tersebut bertahan hingga enam jam dalam tubuh. ""Karena kopi memiliki kandungan kafein tinggi, mengonsumsinya enam jam atau kurang sebelum tidur dapat mengganggu kualitas tidur dan meningkatkan risiko insomnia,"" ujarnya. Bagi mereka yang sulit untuk langsung berhenti minum kopi, Louloudis menyarankan untuk mengubah kebiasaan minum kopi menjadi lebih awal. Withdrawal symptoms atau gejala putus obat adalah serangkaian kondisi yang muncul ketika seseorang menghentikan konsumsi obat atau zat tertentu. Withdrawal symptoms juga bisa terjadi pada beberapa orang saat berhenti minum kopi. Adapun gejala putus kafein yang paling umum di antaranya sakit kepala, penurunan energi dan kewaspadaan, suasana hati yang buruk, hingga gejala mirip flu (flu-like symptoms). ""Jika Anda merasasa hari-hari Anda sangat bergantung pada secangkir kopi, itu mungkin merupakan tanda bahwa Anda perlu mengurangi jumlah yang Anda konsumsi,"" kata pakar diet Kylie Ivanir, MS, RD. Berlebihan minum kopi secara tidak langsung dapat menyebabkan kenaikan berat badan. Pakar diet dan nutrisi Younan Brikho, MDA, RDN menjelaskan kopi dapat menimbulkan rasa kenyang, yang kemudian membuat seseorang melewatkan waktu makan atau ngemil. Namun setelah efek kafein menghilang, orang tersebut akan merasa sangat lapar dan makan dengan berlebihan. ""Begitu rasa kenyang ini hilang, perut Anda terasa kosong dan kelaparan. Hal ini menyebabkan banyak orang makan berlebihan saat waktu makan berikutnya karena mereka sangat lapar,"" tandasnya. ",Health
3 Hal yang Terjadi Pada Tubuh Ketika Pasutri Berhenti Bercinta,"Kamis, 29 Agu 2024 20:40 WIB",https://health.detik.com/sexual-health/d-7515403/3-hal-yang-terjadi-pada-tubuh-ketika-pasutri-berhenti-bercinta,"Bagi pasangan suami istri, melakukan hubungan seks secara teratur dapat memperkuat ikatan dan keharmonisan. Terlebih, berhubungan intim memiliki sejumlah manfaat lain pada tubuh. Kendati begitu, tidak sedikit juga pasutri yang mungkin tidak mendapatkan sesi hubungan intim secara teratur. Artinya, frekuensi bercinta mereka mungkin berkurang atau bahkan terhenti dalam jangka waktu tertentu. Dikutip dari Healthshot, ada beberapa efek yang akan terjadi pada tubuh ketika seseorang berhenti berhubungan seksual. Berikut adalah efek samping yang mungkin terjadi. SCROLL TO CONTINUE WITH CONTENT Aktivitas seksual yang teratur dapat membantu menjaga libido dan hasrat yang sehat. Sebaliknya, aktivitas seksual atau tidak melakukan seks dapat menyebabkan penurunan libido. Kondisi ini bisa memicu seseorang sulit untuk terangsang dan merasakan hasrat seksual. Penurunan hasrat seksual ini dapat menciptakan 'lingkaran setan', karena semakin lama jeda tersebut, semakin sulit untuk mendapatkan kembali hasrat awal. Keintiman seksual merupakan aspek penting dari hubungan emosional dan ikatan dalam hubungan romantis. Kesenjangan yang berkepanjangan dalam aktivitas seksual dapat membebani hubungan emosional antara pasangan, yang menyebabkan perasaan frustrasi, ketidakpuasan, dan bahkan kebencian. Kurangnya keintiman seksual juga dapat memengaruhi kepuasan hubungan secara keseluruhan, komunikasi, dan kedekatan, yang berpotensi mengakibatkan konflik dan penurunan kualitas hubungan. Wanita mungkin mengalami kekeringan vagina akibat jarangnya aktivitas seksual. Gairah seksual dan hubungan seksual yang teratur meningkatkan produksi pelumas alami, yang membantu memperlancar penetrasi dan membuat aktivitas seksual lebih menyenangkan. Tanpa rangsangan seksual yang teratur, jaringan vagina dapat menjadi kering dan kurang elastis, yang menyebabkan ketidaknyamanan, nyeri, dan bahkan robekan mikro selama hubungan seksual. ",Health
Kata Menkes Soal Pemakaian SATUSEHAT untuk Antisipasi Penyebaran Mpox,"Kamis, 29 Agu 2024 20:00 WIB",https://health.detik.com/berita-detikhealth/d-7515418/kata-menkes-soal-pemakaian-satusehat-untuk-antisipasi-penyebaran-mpox,"Menteri Kesehatan Budi Gunadi Sadikin buka suara terkait penggunaan SATUSEHAT untuk pengawasan penyebaran penyakit Mpox. Ia mengatakan, SATUSEHAT health pass sudah diberlakukan pekan ini di pintu-pintu masuk perjalanan luar negeri. Para pelaku perjalanan luar negeri yang masuk Indonesia harus menjalani skrining untuk melihat risiko penyakit yang mungkin dialami. Skrining yang dilakukan meliputi masalah kesehatan yang dialami dan riwayat perjalanan yang dilakukan. ""Apakah pernah ke Afrika segala macem, nanti kita bedain mana yang merah, kuning, atau hijau. Nanti kita proses kalau ternyata ada gejala demam, ruam, kita ambil PCR-nya,"" kata Menkes dalam rapat kerja bersama anggota DPR-RI Komisi IX, Kamis (29/8/2024). SCROLL TO CONTINUE WITH CONTENT ""Kita sudah siapkan alat-alat PCR yang bisa cepat itu 30-40 menit untuk melihat apakah positif (Mpox) atau enggak. Kalau positif langsung kita karantina,"" sambungnya.  Menkes mengatakan saat ini obat-obatan sudah tersedia di rumah sakit, khususnya di Jakarta dan Bali. Langkah ini dilakukan juga demi kelancaran perhelatan Indonesia-Africa Forum (IAF) yang akan dilangsungkan di Bali pada 1-3 September 2024. Ia berharap langkah ini dapat mencegah penyebaran Mpox dengan baik dan menjaga kelancaran acara IAF. ""Vaksinasi sudah ada juga, kita beli 1.000 sudah pernah kita pakai. Tapi vaksin ini hanya diberikan pada kelompok-kelompok tertentu karena mereka rentan, sebagian sudah kirim kita Bali juga,"" tandasnya.  ",Health
Kemenkes Ungkap Perkembangan Terbaru Dugaan Bunuh Diri Residen PPDS FK Undip,"Kamis, 29 Agu 2024 19:30 WIB",https://health.detik.com/berita-detikhealth/d-7515370/kemenkes-ungkap-perkembangan-terbaru-dugaan-bunuh-diri-residen-ppds-fk-undip,"Hasil investigasi kematian dr 'ARL' residen Program Pendidikan Dokter Spesialis (PPDS) Fakultas Kedokteran Universitas Dipenogoro (FK Undip) yang diduga menjadi korban bullying sudah diserahkan Kemenkes RI ke pihak kepolisian. Direktur Pelayanan Kesehatan Azhar Jaya menyebut beberapa bukti perundungan yang diberikan meliputi rekaman suara, tangkapan layar isi chat 'dr ARL' dan beberapa hal lain yang belum bisa dirinci lebih lanjut. Terkait bantahan Undip soal adanya temuan bullying di lingkup prodi anestesi dengan kesimpulan dr 'ARL' meninggal karena sakit, pria yang akrab disapa Aco enggan berkomentar lebih lanjut. Namun, dirinya menekankan meski dr ARL dalam kondisi sakit, tidak berarti fakta perundungan dikesampingkan. ""Jadi, orang ini memang sakit, tapi bukan berarti nggak terjadi perundungan, ya intinya ya kita tidak menyalahkan pihak universitas apa Undip, tapi istilahnya kondisi almarhumah saat sakit, bertambah parah, dan akhirnya terjadilah, kejadian yang tidak kita inginkan,"" terang dr Azhar saat ditemui seusai rapat kerja bersama Komisi IX DPR RI, Kamis (29/8/2024). SCROLL TO CONTINUE WITH CONTENT  dr Azhar kemudian menggambarkan rincian kondisi dr 'ARL' sebelum ditemukan tewas. Dari hasil investigasi, obat yang digunakan memiliki indikasi berbahaya bila disuntikkan oleh diri sendiri. ""Tentu sebagai anak residen, dia sudah tahu indikasi bahaya tersebut, kemudian dia melakukan hal yang dia sudah jelas-jelas tahu akibatnya, menurut Anda apa? Sudah gitu saja deh,"" beber dia. ""Saya meyakini terkait bullying, ini bukan waktunya kita masih tutup-tutupi,"" pungkasnya.  ",Health
